gene	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
BnaC01G0023700WE	253.770862346847	-0.630033830117386	0.151939093734097	-4.14662095602588	3.37417964215651e-05	0.00102328158026991
BnaC01G0025400WE	366.67041814047	0.938233032027713	0.173572349735933	5.40542911042633	6.46534182965677e-08	6.37465630397507e-06
BnaC01G0025800WE	83.2753301743527	0.820971746353975	0.235761289921353	3.48221604415145	0.000497282312199954	0.00830259366463169
BnaC01G0027600WE	114.907052828642	0.59025185028869	0.162086386930866	3.64158805353869	0.000270961414426226	0.00521920984723218
BnaC01G0029500WE	26.9834225137887	0.880275024652933	0.30067460955306	2.92766664255895	0.0034151599280983	0.0342583031542131
BnaC01G0029700WE	112.533973653632	-0.752336361792646	0.200907861205121	-3.74468354438621	0.000180621293211023	0.0038049313309175
BnaC01G0031700WE	75.6945490009625	-0.834087419275664	0.267571527619833	-3.11725027956166	0.00182546526004168	0.0219254478627343
BnaC01G0040800WE	85.2188989035206	0.642431196859546	0.186510988981946	3.44446834133582	0.000572183638922227	0.00928376254687661
BnaC01G0045000WE	409.133686238438	-0.61525218636365	0.154837280854849	-3.97354037068381	7.08121494314125e-05	0.00184015066384901
BnaC01G0050800WE	176.788078123248	-0.679331573478497	0.168769700165978	-4.02519867494225	5.69272328194451e-05	0.00154041419284721
BnaC01G0052600WE	43.9736069394999	1.20886447140884	0.357675462857096	3.37978026715191	0.000725438019540334	0.0111004456094712
BnaC01G0055600WE	569.809560867116	-0.771299464797666	0.236940174695016	-3.25524983591519	0.00113292656036811	0.0154126518958675
BnaC01G0062800WE	103.613915136408	0.57343174181896	0.182026129659939	3.15027157304417	0.00163118758412086	0.020193408988547
BnaC01G0064600WE	2296.31048330612	-0.798971520553549	0.240281414652586	-3.32514906202277	0.000883712742402418	0.012789744596909
BnaC01G0065800WE	138.744533261764	-0.626806346706939	0.192758435400443	-3.2517712929387	0.00114688266169591	0.0155598760940175
BnaC01G0068000WE	136.290647249343	-1.07872663368324	0.37701849919655	-2.86120345813819	0.00422036114684215	0.0397329713178122
BnaC01G0070500WE	822.619718061215	-0.643143366510537	0.0872854650821045	-7.36827564481175	1.72849116462406e-13	6.97080542564059e-11
BnaC01G0072800WE	193.119843085653	-1.1301370864437	0.214524898687901	-5.26809285708073	1.37848377805171e-07	1.16800740644535e-05
BnaC01G0075400WE	257.962531291226	0.505411362751095	0.121297689096994	4.16670232148404	3.09037619680271e-05	0.00095657976713136
BnaC01G0079800WE	72.1531402182382	0.732595473796223	0.21364056924042	3.42910279822273	0.000605580111964187	0.0096391806664144
BnaC01G0084000WE	129.80549926198	0.538876336777143	0.188939498551226	2.85211054813423	0.00434299939707044	0.0404427355044246
BnaC01G0084300WE	126.950421724721	-0.776280992612301	0.1893565187826	-4.09957363814629	4.1391195920962e-05	0.0011980880188523
BnaC01G0091600WE	87.4476046566606	-1.00630468212948	0.213863744305259	-4.70535426843144	2.53425483888613e-06	0.000136621743512291
BnaC01G0095600WE	370.118488553143	1.12706245811406	0.143854516984906	7.83473805158526	4.69821150802832e-15	2.31826337729087e-12
BnaC01G0103000WE	400.392018936184	0.569724024181935	0.132342693051325	4.3049148467984	1.67049978528218e-05	0.000593260812822227
BnaC01G0105100WE	437.090218718245	-0.528031720872872	0.116230144572788	-4.54298429046689	5.54633862766789e-06	0.000251758154460657
